aeso_price,year,month,hour,day
20.42,2017,Sep,6,24
20.42,2017,Sep,7,24
20.42,2017,Sep,8,24
18.53,2017,Sep,9,24
20.34,2017,Sep,10,24
21.17,2017,Sep,11,24
22.64,2017,Sep,12,24
22.97,2017,Sep,13,24
22.85,2017,Sep,14,24
22.96,2017,Sep,15,24
26.36,2017,Sep,16,24
27.39,2017,Sep,17,24
27.25,2017,Sep,18,24
23.75,2017,Sep,19,24
26.5,2017,Sep,20,24
22.63,2017,Sep,21,24
18.8,2017,Sep,22,24
18.35,2017,Sep,23,24
18.31,2017,Sep,0,25
18.26,2017,Sep,1,25
18.26,2017,Sep,2,25
18.1,2017,Sep,3,25
17.76,2017,Sep,4,25
17.67,2017,Sep,5,25
18.59,2017,Sep,6,25
21.32,2017,Sep,7,25
20.43,2017,Sep,8,25
24.93,2017,Sep,9,25
27.77,2017,Sep,10,25
31.56,2017,Sep,11,25
277.01,2017,Sep,12,25
48.95,2017,Sep,13,25
263.92,2017,Sep,14,25
27.77,2017,Sep,15,25
29.92,2017,Sep,16,25
32.59,2017,Sep,17,25
30.73,2017,Sep,18,25
20.43,2017,Sep,19,25
22.59,2017,Sep,20,25
20.43,2017,Sep,21,25
19.36,2017,Sep,22,25
17.97,2017,Sep,23,25
16.71,2017,Sep,0,26
16.08,2017,Sep,1,26
15.41,2017,Sep,2,26
15.41,2017,Sep,3,26
15.41,2017,Sep,4,26
15.41,2017,Sep,5,26
17.08,2017,Sep,6,26
20.34,2017,Sep,7,26
18.39,2017,Sep,8,26
18.73,2017,Sep,9,26
20.58,2017,Sep,10,26
20.44,2017,Sep,11,26
24.72,2017,Sep,12,26
27.77,2017,Sep,13,26
630.47,2017,Sep,14,26
295.57,2017,Sep,15,26
27.77,2017,Sep,16,26
21.39,2017,Sep,17,26
20.43,2017,Sep,18,26
20.43,2017,Sep,19,26
20.44,2017,Sep,20,26
21.05,2017,Sep,21,26
20.32,2017,Sep,22,26
18.99,2017,Sep,23,26
18.39,2017,Sep,0,27
18.44,2017,Sep,1,27
18.39,2017,Sep,2,27
18.39,2017,Sep,3,27
18.39,2017,Sep,4,27
18.39,2017,Sep,5,27
18.39,2017,Sep,6,27
20.29,2017,Sep,7,27
18.88,2017,Sep,8,27
18.89,2017,Sep,9,27
20.55,2017,Sep,10,27
20.56,2017,Sep,11,27
23.14,2017,Sep,12,27
27.4,2017,Sep,13,27
27.77,2017,Sep,14,27
27.13,2017,Sep,15,27
26.94,2017,Sep,16,27
27.77,2017,Sep,17,27
26.38,2017,Sep,18,27
21.81,2017,Sep,19,27
21.32,2017,Sep,20,27
21.66,2017,Sep,21,27
19.56,2017,Sep,22,27
18.37,2017,Sep,23,27
18.38,2017,Sep,0,28
18.29,2017,Sep,1,28
18.28,2017,Sep,2,28
18.22,2017,Sep,3,28
18.2,2017,Sep,4,28
18.25,2017,Sep,5,28
18.29,2017,Sep,6,28
18.46,2017,Sep,7,28
18.5,2017,Sep,8,28
18.51,2017,Sep,9,28
20.13,2017,Sep,10,28
20.43,2017,Sep,11,28
20.43,2017,Sep,12,28
20.43,2017,Sep,13,28
20.55,2017,Sep,14,28
20.9,2017,Sep,15,28
21.45,2017,Sep,16,28
21.45,2017,Sep,17,28
20.96,2017,Sep,18,28
20.43,2017,Sep,19,28
18.6,2017,Sep,20,28
18.43,2017,Sep,21,28
18.32,2017,Sep,22,28
15.84,2017,Sep,23,28
16.17,2017,Sep,0,29
16.31,2017,Sep,1,29
15.54,2017,Sep,2,29
13.77,2017,Sep,3,29
13.48,2017,Sep,4,29
13.48,2017,Sep,5,29
13.48,2017,Sep,6,29
15.37,2017,Sep,7,29
15.41,2017,Sep,8,29
17.58,2017,Sep,9,29
18.41,2017,Sep,10,29
18.48,2017,Sep,11,29
18.34,2017,Sep,12,29
18.39,2017,Sep,13,29
18.39,2017,Sep,14,29
18.39,2017,Sep,15,29
18.44,2017,Sep,16,29
18.9,2017,Sep,17,29
18.39,2017,Sep,18,29
18.34,2017,Sep,19,29
17.57,2017,Sep,20,29
18.07,2017,Sep,21,29
15.52,2017,Sep,22,29
13.48,2017,Sep,23,29
13.57,2017,Sep,0,30
13.32,2017,Sep,1,30
13.3,2017,Sep,2,30
12.73,2017,Sep,3,30
11.98,2017,Sep,4,30
10.48,2017,Sep,5,30
11.77,2017,Sep,6,30
13.4,2017,Sep,7,30
9.57,2017,Sep,8,30
7.75,2017,Sep,9,30
10.8,2017,Sep,10,30
13.48,2017,Sep,11,30
13.48,2017,Sep,12,30
13.48,2017,Sep,13,30
13.48,2017,Sep,14,30
13.48,2017,Sep,15,30
13.48,2017,Sep,16,30
13.66,2017,Sep,17,30
13.89,2017,Sep,18,30
13.89,2017,Sep,19,30
15.41,2017,Sep,20,30
15.41,2017,Sep,21,30
14.95,2017,Sep,22,30
9.25,2017,Sep,23,30
13.67,2017,Oct,0,1
13.12,2017,Oct,1,1
12.15,2017,Oct,2,1
12.15,2017,Oct,3,1
12.04,2017,Oct,4,1
13.48,2017,Oct,5,1
13.48,2017,Oct,6,1
13.48,2017,Oct,7,1
13.16,2017,Oct,8,1
12.73,2017,Oct,9,1
14.77,2017,Oct,10,1
15.41,2017,Oct,11,1
14.64,2017,Oct,12,1
15.41,2017,Oct,13,1
15.41,2017,Oct,14,1
14.32,2017,Oct,15,1
14.19,2017,Oct,16,1
15.41,2017,Oct,17,1
15.41,2017,Oct,18,1
15.55,2017,Oct,19,1
18.28,2017,Oct,20,1
16.6,2017,Oct,21,1
14.67,2017,Oct,22,1
13.58,2017,Oct,23,1
13.44,2017,Oct,0,2
13.48,2017,Oct,1,2
13.48,2017,Oct,2,2
13.48,2017,Oct,3,2
13.48,2017,Oct,4,2
13.48,2017,Oct,5,2
13.48,2017,Oct,6,2
15.28,2017,Oct,7,2
16.33,2017,Oct,8,2
16.73,2017,Oct,9,2
17.91,2017,Oct,10,2
18.15,2017,Oct,11,2
19.66,2017,Oct,12,2
20.42,2017,Oct,13,2
18.41,2017,Oct,14,2
18.39,2017,Oct,15,2
18.64,2017,Oct,16,2
20.42,2017,Oct,17,2
20.42,2017,Oct,18,2
19.66,2017,Oct,19,2
22.11,2017,Oct,20,2
20.43,2017,Oct,21,2
18.82,2017,Oct,22,2
17.85,2017,Oct,23,2
17.21,2017,Oct,0,3
15.78,2017,Oct,1,3
15.41,2017,Oct,2,3
15.41,2017,Oct,3,3
16.33,2017,Oct,4,3
16.04,2017,Oct,5,3
16.63,2017,Oct,6,3
19.19,2017,Oct,7,3
20.32,2017,Oct,8,3
20.42,2017,Oct,9,3
20.49,2017,Oct,10,3
20.44,2017,Oct,11,3
20.43,2017,Oct,12,3
20.43,2017,Oct,13,3
20.48,2017,Oct,14,3
20.43,2017,Oct,15,3
20.42,2017,Oct,16,3
20.43,2017,Oct,17,3
20.42,2017,Oct,18,3
18.93,2017,Oct,19,3
20.29,2017,Oct,20,3
19.65,2017,Oct,21,3
18.38,2017,Oct,22,3
18.29,2017,Oct,23,3
18.29,2017,Oct,0,4
18.28,2017,Oct,1,4
18.28,2017,Oct,2,4
18.28,2017,Oct,3,4
18.28,2017,Oct,4,4
18.29,2017,Oct,5,4
18.36,2017,Oct,6,4
20.17,2017,Oct,7,4
20.43,2017,Oct,8,4
20.43,2017,Oct,9,4
20.87,2017,Oct,10,4
20.49,2017,Oct,11,4
20.43,2017,Oct,12,4
20.43,2017,Oct,13,4
20.43,2017,Oct,14,4
20.42,2017,Oct,15,4
20.42,2017,Oct,16,4
20.43,2017,Oct,17,4
20.43,2017,Oct,18,4
20.42,2017,Oct,19,4
20.43,2017,Oct,20,4
20.43,2017,Oct,21,4
20.35,2017,Oct,22,4
18.81,2017,Oct,23,4
18.39,2017,Oct,0,5
18.3,2017,Oct,1,5
18.29,2017,Oct,2,5
18.37,2017,Oct,3,5
18.39,2017,Oct,4,5
18.39,2017,Oct,5,5
18.47,2017,Oct,6,5
19.36,2017,Oct,7,5
20.01,2017,Oct,8,5
18.5,2017,Oct,9,5
18.51,2017,Oct,10,5
18.51,2017,Oct,11,5
19.7,2017,Oct,12,5
20.42,2017,Oct,13,5
20.43,2017,Oct,14,5
20.43,2017,Oct,15,5
20.43,2017,Oct,16,5
20.43,2017,Oct,17,5
20.42,2017,Oct,18,5
18.62,2017,Oct,19,5
18.51,2017,Oct,20,5
18.45,2017,Oct,21,5
16.75,2017,Oct,22,5
14.22,2017,Oct,23,5
13.9,2017,Oct,0,6
14.81,2017,Oct,1,6
13.48,2017,Oct,2,6
13.48,2017,Oct,3,6
13.48,2017,Oct,4,6
13.48,2017,Oct,5,6
13.48,2017,Oct,6,6
15.13,2017,Oct,7,6
17.93,2017,Oct,8,6
18.38,2017,Oct,9,6
18.35,2017,Oct,10,6
18.39,2017,Oct,11,6
18.39,2017,Oct,12,6
18.43,2017,Oct,13,6
18.37,2017,Oct,14,6
18.39,2017,Oct,15,6
18.38,2017,Oct,16,6
16.35,2017,Oct,17,6
15.41,2017,Oct,18,6
14.66,2017,Oct,19,6
15.01,2017,Oct,20,6
15.41,2017,Oct,21,6
15.12,2017,Oct,22,6
13.51,2017,Oct,23,6
13.48,2017,Oct,0,7
13.48,2017,Oct,1,7
13.48,2017,Oct,2,7
13.48,2017,Oct,3,7
13.48,2017,Oct,4,7
13.48,2017,Oct,5,7
14.39,2017,Oct,6,7
15.4,2017,Oct,7,7
15.38,2017,Oct,8,7
15.44,2017,Oct,9,7
18.22,2017,Oct,10,7
18.19,2017,Oct,11,7
18.28,2017,Oct,12,7
17.64,2017,Oct,13,7
15.71,2017,Oct,14,7
15.59,2017,Oct,15,7
15.48,2017,Oct,16,7
15.5,2017,Oct,17,7
16.61,2017,Oct,18,7
18.24,2017,Oct,19,7
18.45,2017,Oct,20,7
18.38,2017,Oct,21,7
17.3,2017,Oct,22,7
14.81,2017,Oct,23,7
15.8,2017,Oct,0,8
17.59,2017,Oct,1,8
18.39,2017,Oct,2,8
18.27,2017,Oct,3,8
18.24,2017,Oct,4,8
18.29,2017,Oct,5,8
18.29,2017,Oct,6,8
18.29,2017,Oct,7,8
17.98,2017,Oct,8,8
17.46,2017,Oct,9,8
18.29,2017,Oct,10,8
18.29,2017,Oct,11,8
18.49,2017,Oct,12,8
18.83,2017,Oct,13,8
20.42,2017,Oct,14,8
20.42,2017,Oct,15,8
20.98,2017,Oct,16,8
20.43,2017,Oct,17,8
20.43,2017,Oct,18,8
20.43,2017,Oct,19,8
22.19,2017,Oct,20,8
21.43,2017,Oct,21,8
20.42,2017,Oct,22,8
19.56,2017,Oct,23,8
18.44,2017,Oct,0,9
18.39,2017,Oct,1,9
17.58,2017,Oct,2,9
15.41,2017,Oct,3,9
17.46,2017,Oct,4,9
17.46,2017,Oct,5,9
16.79,2017,Oct,6,9
18.29,2017,Oct,7,9
18.36,2017,Oct,8,9
18.37,2017,Oct,9,9
18.37,2017,Oct,10,9
18.65,2017,Oct,11,9
19.99,2017,Oct,12,9
19.84,2017,Oct,13,9
18.54,2017,Oct,14,9
18.5,2017,Oct,15,9
18.5,2017,Oct,16,9
18.49,2017,Oct,17,9
18.41,2017,Oct,18,9
18.46,2017,Oct,19,9
18.81,2017,Oct,20,9
18.39,2017,Oct,21,9
18.4,2017,Oct,22,9
19,2017,Oct,23,9
18.17,2017,Oct,0,10
15.41,2017,Oct,1,10
15.41,2017,Oct,2,10
17.1,2017,Oct,3,10
18.27,2017,Oct,4,10
18.39,2017,Oct,5,10
19.04,2017,Oct,6,10
20.35,2017,Oct,7,10
23.77,2017,Oct,8,10
24.67,2017,Oct,9,10
27.06,2017,Oct,10,10
21.72,2017,Oct,11,10
25.34,2017,Oct,12,10
24.95,2017,Oct,13,10
27.65,2017,Oct,14,10
27.77,2017,Oct,15,10
25.77,2017,Oct,16,10
21.11,2017,Oct,17,10
20.42,2017,Oct,18,10
19.1,2017,Oct,19,10
19.2,2017,Oct,20,10
19.18,2017,Oct,21,10
19.9,2017,Oct,22,10
18.53,2017,Oct,23,10
18.5,2017,Oct,0,11
18.48,2017,Oct,1,11
19.76,2017,Oct,2,11
18.51,2017,Oct,3,11
19.12,2017,Oct,4,11
18.5,2017,Oct,5,11
18.49,2017,Oct,6,11
19.54,2017,Oct,7,11
25.09,2017,Oct,8,11
27.36,2017,Oct,9,11
24.87,2017,Oct,10,11
24.36,2017,Oct,11,11
20.43,2017,Oct,12,11
20.43,2017,Oct,13,11
24.02,2017,Oct,14,11
27.42,2017,Oct,15,11
28.36,2017,Oct,16,11
20.07,2017,Oct,17,11
20.43,2017,Oct,18,11
20.42,2017,Oct,19,11
20.43,2017,Oct,20,11
20.46,2017,Oct,21,11
23.25,2017,Oct,22,11
21.01,2017,Oct,23,11
20.42,2017,Oct,0,12
20.42,2017,Oct,1,12
20.42,2017,Oct,2,12
18.92,2017,Oct,3,12
18.51,2017,Oct,4,12
19.34,2017,Oct,5,12
21.15,2017,Oct,6,12
24.93,2017,Oct,7,12
52.39,2017,Oct,8,12
26.16,2017,Oct,9,12
27.77,2017,Oct,10,12
27.77,2017,Oct,11,12
27.71,2017,Oct,12,12
22.39,2017,Oct,13,12
20.43,2017,Oct,14,12
20.74,2017,Oct,15,12
25.82,2017,Oct,16,12
24.25,2017,Oct,17,12
20.68,2017,Oct,18,12
22.5,2017,Oct,19,12
23.86,2017,Oct,20,12
22.69,2017,Oct,21,12
27.07,2017,Oct,22,12
25.76,2017,Oct,23,12
23.32,2017,Oct,0,13
22.6,2017,Oct,1,13
21.31,2017,Oct,2,13
20.43,2017,Oct,3,13
20.43,2017,Oct,4,13
20.91,2017,Oct,5,13
24.41,2017,Oct,6,13
24.94,2017,Oct,7,13
27.78,2017,Oct,8,13
26.52,2017,Oct,9,13
24.26,2017,Oct,10,13
21.6,2017,Oct,11,13
20.58,2017,Oct,12,13
20.52,2017,Oct,13,13
20.43,2017,Oct,14,13
21.47,2017,Oct,15,13
20.56,2017,Oct,16,13
20.43,2017,Oct,17,13
20.43,2017,Oct,18,13
20.43,2017,Oct,19,13
22.78,2017,Oct,20,13
238.18,2017,Oct,21,13
24.57,2017,Oct,22,13
21.08,2017,Oct,23,13
20.41,2017,Oct,0,14
18.42,2017,Oct,1,14
18.35,2017,Oct,2,14
17.7,2017,Oct,3,14
16,2017,Oct,4,14
13.54,2017,Oct,5,14
13.42,2017,Oct,6,14
13.99,2017,Oct,7,14
15.18,2017,Oct,8,14
16.01,2017,Oct,9,14
16.43,2017,Oct,10,14
18.24,2017,Oct,11,14
18.29,2017,Oct,12,14
18.29,2017,Oct,13,14
18.29,2017,Oct,14,14
18.28,2017,Oct,15,14
18.28,2017,Oct,16,14
18.28,2017,Oct,17,14
18.28,2017,Oct,18,14
17.95,2017,Oct,19,14
17.95,2017,Oct,20,14
17.1,2017,Oct,21,14
16.01,2017,Oct,22,14
14.35,2017,Oct,23,14
14.29,2017,Oct,0,15
13.4,2017,Oct,1,15
13.06,2017,Oct,2,15
13.26,2017,Oct,3,15
13.48,2017,Oct,4,15
13.48,2017,Oct,5,15
13.48,2017,Oct,6,15
14.41,2017,Oct,7,15
15.41,2017,Oct,8,15
15.41,2017,Oct,9,15
15.41,2017,Oct,10,15
15.41,2017,Oct,11,15
15.41,2017,Oct,12,15
15.41,2017,Oct,13,15
17.13,2017,Oct,14,15
18.28,2017,Oct,15,15
18.28,2017,Oct,16,15
18.29,2017,Oct,17,15
18.29,2017,Oct,18,15
17.85,2017,Oct,19,15
18.29,2017,Oct,20,15
18.29,2017,Oct,21,15
17.93,2017,Oct,22,15
15.93,2017,Oct,23,15
15.7,2017,Oct,0,16
15.41,2017,Oct,1,16
15.41,2017,Oct,2,16
15.41,2017,Oct,3,16
15.41,2017,Oct,4,16
15.59,2017,Oct,5,16
18.29,2017,Oct,6,16
18.39,2017,Oct,7,16
18.39,2017,Oct,8,16
18.49,2017,Oct,9,16
18.46,2017,Oct,10,16
18.37,2017,Oct,11,16
18.3,2017,Oct,12,16
18.29,2017,Oct,13,16
18.29,2017,Oct,14,16
18.28,2017,Oct,15,16
18.28,2017,Oct,16,16
18.28,2017,Oct,17,16
17.93,2017,Oct,18,16
18.31,2017,Oct,19,16
18.34,2017,Oct,20,16
18.16,2017,Oct,21,16
16.53,2017,Oct,22,16
15.47,2017,Oct,23,16
15.58,2017,Oct,0,17
15.41,2017,Oct,1,17
15.41,2017,Oct,2,17
14.47,2017,Oct,3,17
15.41,2017,Oct,4,17
15.41,2017,Oct,5,17
15.6,2017,Oct,6,17
17.42,2017,Oct,7,17
18.15,2017,Oct,8,17
18.29,2017,Oct,9,17
18.28,2017,Oct,10,17
16.16,2017,Oct,11,17
17.05,2017,Oct,12,17
18.34,2017,Oct,13,17
34.9,2017,Oct,14,17
28.71,2017,Oct,15,17
18.89,2017,Oct,16,17
18.06,2017,Oct,17,17
18.34,2017,Oct,18,17
19.35,2017,Oct,19,17
18.5,2017,Oct,20,17
18.29,2017,Oct,21,17
18.28,2017,Oct,22,17
18.28,2017,Oct,23,17
17.84,2017,Oct,0,18
15.64,2017,Oct,1,18
15.17,2017,Oct,2,18
15.26,2017,Oct,3,18
14.1,2017,Oct,4,18
14.19,2017,Oct,5,18
15.49,2017,Oct,6,18
18.22,2017,Oct,7,18
18.93,2017,Oct,8,18
20.35,2017,Oct,9,18
20.43,2017,Oct,10,18
22.29,2017,Oct,11,18
25.69,2017,Oct,12,18
19.22,2017,Oct,13,18
18.5,2017,Oct,14,18
18.51,2017,Oct,15,18
18.39,2017,Oct,16,18
18.39,2017,Oct,17,18
18.46,2017,Oct,18,18
18.5,2017,Oct,19,18
18.51,2017,Oct,20,18
18.5,2017,Oct,21,18
18.32,2017,Oct,22,18
18.28,2017,Oct,23,18
17.79,2017,Oct,0,19
16.16,2017,Oct,1,19
15.41,2017,Oct,2,19
15.41,2017,Oct,3,19
16.54,2017,Oct,4,19
17.15,2017,Oct,5,19
18.29,2017,Oct,6,19
18.46,2017,Oct,7,19
24.36,2017,Oct,8,19
23.08,2017,Oct,9,19
20.43,2017,Oct,10,19
20.89,2017,Oct,11,19
23.84,2017,Oct,12,19
27.77,2017,Oct,13,19
22.8,2017,Oct,14,19
20.57,2017,Oct,15,19
23.08,2017,Oct,16,19
23.5,2017,Oct,17,19
182.16,2017,Oct,18,19
999,2017,Oct,19,19
340.61,2017,Oct,20,19
20.43,2017,Oct,21,19
20.43,2017,Oct,22,19
19.12,2017,Oct,23,19
18.34,2017,Oct,0,20
18.43,2017,Oct,1,20
18.39,2017,Oct,2,20
18.46,2017,Oct,3,20
18.7,2017,Oct,4,20
19.72,2017,Oct,5,20
20.43,2017,Oct,6,20
23.34,2017,Oct,7,20
23.58,2017,Oct,8,20
22.19,2017,Oct,9,20
20.43,2017,Oct,10,20
19.6,2017,Oct,11,20
20.4,2017,Oct,12,20
18.5,2017,Oct,13,20
18.44,2017,Oct,14,20
18.39,2017,Oct,15,20
18.38,2017,Oct,16,20
18.29,2017,Oct,17,20
18.29,2017,Oct,18,20
18.34,2017,Oct,19,20
18.39,2017,Oct,20,20
18.33,2017,Oct,21,20
18.29,2017,Oct,22,20
17.59,2017,Oct,23,20
17.28,2017,Oct,0,21
16.39,2017,Oct,1,21
15.37,2017,Oct,2,21
13.87,2017,Oct,3,21
15.2,2017,Oct,4,21
15.75,2017,Oct,5,21
15.75,2017,Oct,6,21
17.27,2017,Oct,7,21
18.03,2017,Oct,8,21
18.28,2017,Oct,9,21
17.72,2017,Oct,10,21
18.28,2017,Oct,11,21
18.28,2017,Oct,12,21
15.63,2017,Oct,13,21
15.41,2017,Oct,14,21
15.27,2017,Oct,15,21
15.41,2017,Oct,16,21
17.02,2017,Oct,17,21
18.28,2017,Oct,18,21
18.29,2017,Oct,19,21
18.29,2017,Oct,20,21
18.29,2017,Oct,21,21
18.28,2017,Oct,22,21
17.36,2017,Oct,23,21
15.64,2017,Oct,0,22
15.41,2017,Oct,1,22
15.4,2017,Oct,2,22
15.55,2017,Oct,3,22
15.4,2017,Oct,4,22
15.4,2017,Oct,5,22
15.4,2017,Oct,6,22
15.48,2017,Oct,7,22
17.54,2017,Oct,8,22
16.12,2017,Oct,9,22
17.04,2017,Oct,10,22
18.32,2017,Oct,11,22
18.39,2017,Oct,12,22
18.42,2017,Oct,13,22
18.39,2017,Oct,14,22
18.39,2017,Oct,15,22
18.39,2017,Oct,16,22
18.39,2017,Oct,17,22
18.42,2017,Oct,18,22
18.35,2017,Oct,19,22
18.39,2017,Oct,20,22
18.32,2017,Oct,21,22
18.25,2017,Oct,22,22
15.61,2017,Oct,23,22
15.33,2017,Oct,0,23
13.9,2017,Oct,1,23
14.22,2017,Oct,2,23
14.22,2017,Oct,3,23
15.32,2017,Oct,4,23
15.41,2017,Oct,5,23
15.41,2017,Oct,6,23
17.46,2017,Oct,7,23
18.28,2017,Oct,8,23
15.96,2017,Oct,9,23
17.19,2017,Oct,10,23
18.29,2017,Oct,11,23
18.29,2017,Oct,12,23
18.29,2017,Oct,13,23
18.35,2017,Oct,14,23
18.39,2017,Oct,15,23
18.29,2017,Oct,16,23
18.32,2017,Oct,17,23
18.39,2017,Oct,18,23
18.39,2017,Oct,19,23
18.36,2017,Oct,20,23
18.29,2017,Oct,21,23
17.51,2017,Oct,22,23
14.66,2017,Oct,23,23
13.48,2017,Oct,0,24
13.48,2017,Oct,1,24
13.48,2017,Oct,2,24
13.48,2017,Oct,3,24
13.48,2017,Oct,4,24
13.48,2017,Oct,5,24
14.28,2017,Oct,6,24
15.41,2017,Oct,7,24
17.61,2017,Oct,8,24
18.32,2017,Oct,9,24
18.32,2017,Oct,10,24
18.3,2017,Oct,11,24
18.39,2017,Oct,12,24
18.39,2017,Oct,13,24
18.39,2017,Oct,14,24
18.39,2017,Oct,15,24
18.36,2017,Oct,16,24
18.39,2017,Oct,17,24
18.39,2017,Oct,18,24
18.49,2017,Oct,19,24
18.46,2017,Oct,20,24
18.39,2017,Oct,21,24
18.39,2017,Oct,22,24
16.95,2017,Oct,23,24
15.62,2017,Oct,0,25
15.41,2017,Oct,1,25
14.55,2017,Oct,2,25
13.48,2017,Oct,3,25
13.48,2017,Oct,4,25
13.48,2017,Oct,5,25
15.11,2017,Oct,6,25
17.81,2017,Oct,7,25
18.43,2017,Oct,8,25
18.4,2017,Oct,9,25
18.14,2017,Oct,10,25
18.27,2017,Oct,11,25
20.19,2017,Oct,12,25
18.13,2017,Oct,13,25
17.21,2017,Oct,14,25
18.28,2017,Oct,15,25
18.39,2017,Oct,16,25
18.96,2017,Oct,17,25
18.51,2017,Oct,18,25
18.51,2017,Oct,19,25
18.51,2017,Oct,20,25
18.51,2017,Oct,21,25
18.88,2017,Oct,22,25
16.42,2017,Oct,23,25
18.39,2017,Oct,0,26
18.29,2017,Oct,1,26
18.39,2017,Oct,2,26
18.39,2017,Oct,3,26
18.41,2017,Oct,4,26
18.7,2017,Oct,5,26
20.17,2017,Oct,6,26
23.4,2017,Oct,7,26
26.09,2017,Oct,8,26
24.4,2017,Oct,9,26
24.55,2017,Oct,10,26
20.55,2017,Oct,11,26
20.42,2017,Oct,12,26
19.02,2017,Oct,13,26
18.59,2017,Oct,14,26
18.45,2017,Oct,15,26
18.5,2017,Oct,16,26
18.45,2017,Oct,17,26
18.47,2017,Oct,18,26
19.27,2017,Oct,19,26
20.23,2017,Oct,20,26
18.89,2017,Oct,21,26
18.5,2017,Oct,22,26
18.33,2017,Oct,23,26
17.51,2017,Oct,0,27
17.37,2017,Oct,1,27
16.99,2017,Oct,2,27
15.41,2017,Oct,3,27
15.41,2017,Oct,4,27
15.41,2017,Oct,5,27
17.46,2017,Oct,6,27
19.14,2017,Oct,7,27
19.31,2017,Oct,8,27
20.42,2017,Oct,9,27
20.42,2017,Oct,10,27
20.43,2017,Oct,11,27
20.43,2017,Oct,12,27
20.42,2017,Oct,13,27
20.12,2017,Oct,14,27
18.83,2017,Oct,15,27
19.94,2017,Oct,16,27
20.42,2017,Oct,17,27
19,2017,Oct,18,27
18.9,2017,Oct,19,27
18.45,2017,Oct,20,27
18.31,2017,Oct,21,27
18.28,2017,Oct,22,27
18.2,2017,Oct,23,27
18.38,2017,Oct,0,28
17.76,2017,Oct,1,28
15.41,2017,Oct,2,28
15.41,2017,Oct,3,28
15.41,2017,Oct,4,28
15.91,2017,Oct,5,28
15.79,2017,Oct,6,28
15.51,2017,Oct,7,28
15.41,2017,Oct,8,28
15.41,2017,Oct,9,28
15.41,2017,Oct,10,28
15.5,2017,Oct,11,28
17.07,2017,Oct,12,28
15.38,2017,Oct,13,28
14.7,2017,Oct,14,28
13.48,2017,Oct,15,28
13.48,2017,Oct,16,28
13.48,2017,Oct,17,28
14.26,2017,Oct,18,28
15.63,2017,Oct,19,28
19.63,2017,Oct,20,28
19.9,2017,Oct,21,28
15.28,2017,Oct,22,28
13.27,2017,Oct,23,28
13.23,2017,Oct,0,29
13.02,2017,Oct,1,29
12.21,2017,Oct,2,29
13.21,2017,Oct,3,29
13.48,2017,Oct,4,29
14.55,2017,Oct,5,29
13.58,2017,Oct,6,29
13.48,2017,Oct,7,29
13.48,2017,Oct,8,29
13.48,2017,Oct,9,29
13.48,2017,Oct,10,29
13.48,2017,Oct,11,29
15.18,2017,Oct,12,29
15.41,2017,Oct,13,29
15.52,2017,Oct,14,29
14.54,2017,Oct,15,29
13.48,2017,Oct,16,29
14.54,2017,Oct,17,29
15.41,2017,Oct,18,29
17.09,2017,Oct,19,29
18.31,2017,Oct,20,29
18.38,2017,Oct,21,29
18.33,2017,Oct,22,29
18.32,2017,Oct,23,29
18.39,2017,Oct,0,30
18.29,2017,Oct,1,30
18.22,2017,Oct,2,30
17.14,2017,Oct,3,30
15.49,2017,Oct,4,30
15.42,2017,Oct,5,30
18.04,2017,Oct,6,30
18.43,2017,Oct,7,30
19.83,2017,Oct,8,30
18.46,2017,Oct,9,30
18.56,2017,Oct,10,30
19.41,2017,Oct,11,30
19.25,2017,Oct,12,30
18.42,2017,Oct,13,30
18.4,2017,Oct,14,30
18.83,2017,Oct,15,30
18.61,2017,Oct,16,30
18.41,2017,Oct,17,30
18.39,2017,Oct,18,30
18.39,2017,Oct,19,30
18.38,2017,Oct,20,30
18.41,2017,Oct,21,30
18.39,2017,Oct,22,30
17.58,2017,Oct,23,30
15.41,2017,Oct,0,31
16.04,2017,Oct,1,31
18.33,2017,Oct,2,31
18.31,2017,Oct,3,31
18.29,2017,Oct,4,31
18.36,2017,Oct,5,31
18.39,2017,Oct,6,31
18.49,2017,Oct,7,31
17.51,2017,Oct,8,31
18.29,2017,Oct,9,31
18.26,2017,Oct,10,31
18.5,2017,Oct,11,31
20.09,2017,Oct,12,31
18.52,2017,Oct,13,31
18.29,2017,Oct,14,31
17.6,2017,Oct,15,31
15.46,2017,Oct,16,31
16.45,2017,Oct,17,31
18.5,2017,Oct,18,31
18.39,2017,Oct,19,31
18.29,2017,Oct,20,31
18.39,2017,Oct,21,31
18.39,2017,Oct,22,31
18.28,2017,Oct,23,31
17.24,2017,Nov,0,1
15.59,2017,Nov,1,1
15.41,2017,Nov,2,1
15.41,2017,Nov,3,1
15.41,2017,Nov,4,1
15.41,2017,Nov,5,1
15.41,2017,Nov,6,1
17.63,2017,Nov,7,1
18.5,2017,Nov,8,1
20.18,2017,Nov,9,1
19.38,2017,Nov,10,1
20.42,2017,Nov,11,1
20.43,2017,Nov,12,1
20.42,2017,Nov,13,1
24.6,2017,Nov,14,1
26.31,2017,Nov,15,1
27.77,2017,Nov,16,1
29.69,2017,Nov,17,1
56.76,2017,Nov,18,1
88.83,2017,Nov,19,1
74.9,2017,Nov,20,1
32.27,2017,Nov,21,1
28.59,2017,Nov,22,1
20.67,2017,Nov,23,1
20.42,2017,Nov,0,2
18.46,2017,Nov,1,2
